order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_time,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name_english,seller_city,seller_state,order_year,order_month,order_date,is_on_time
201183426051cfc62c56f2414b2480e3,23a9e5fb434a3b654f4195d3e856d79a,delivered,2018-08-01 17:48:17,2018-08-02 05:05:13,2018-08-10 19:05:00,2018-08-11 15:18:29,2018-08-06 00:00:00,10.0,6,a8fd2715c837d04bac16cf90155919f8,8d899e15a5925f097cca50faa49b15e3,2018-08-08 05:05:13,57.5,9.71,18f701ac2eb0d7cb1aa0134d9aeeceda,4552,sao paulo,SP,furniture_decor,sao roque,SP,2018,8,2018-08-01,False
acc0f8df9ebef09c7aeb9191e65dcf9d,40a9f7530f5b05737ed97fda2e03e6df,delivered,2017-11-23 17:40:25,2017-11-23 18:25:15,2017-11-24 22:18:51,2017-11-27 18:39:07,2017-12-07 00:00:00,4.0,1,6d53aac0a317895a3d25dd19d821ec0c,30a2f535bb48308f991d0b9ad4a8c4bb,2017-11-29 18:25:15,49.9,8.72,8f9f5d6a8f3bbe2bacd9d7fb1a0631d8,4625,sao paulo,SP,furniture_decor,santa barbara d'oeste,SP,2017,11,2017-11-23,True
46788cff5146625ee173bb83fdca760a,09d736fbf93b015aebbfcc66ecb56c84,delivered,2018-02-05 10:10:01,2018-02-06 04:32:07,2018-02-15 23:59:04,2018-02-19 16:28:08,2018-02-23 00:00:00,14.0,1,b4f9530c931398e215242293c2c8ba4c,4e922959ae960d389249c378d1c939f5,2018-02-14 03:55:36,90.0,8.37,10bc5c66d2891117dcef47e124a828d7,1541,sao paulo,SP,fixed_telephony,jacarei,SP,2018,2,2018-02-05,True
260663e19dcfde94518d21b2dbde37d9,dc5cd9f17ac01e1952610ac381c55652,delivered,2018-07-20 19:52:20,2018-07-20 20:05:15,2018-07-23 15:52:00,2018-07-24 19:58:37,2018-07-30 00:00:00,4.0,1,69523f67543ff9ea6b1a15858fb59b3b,6560211a19b47992c3666cc44a7e94c0,2018-07-24 20:05:15,58.0,7.67,a6d0f0af65b75d0d96777a63602e375e,4334,sao paulo,SP,watches_gifts,sao paulo,SP,2018,7,2018-07-20,True
4e10aee446b5dd3802f8c8e058581d2f,d36c0bb393c1151ed7d85960305e6eb4,delivered,2017-05-17 18:24:42,2017-05-18 16:15:15,2017-05-24 08:23:52,2017-05-26 06:41:46,2017-05-30 00:00:00,9.0,1,d70a73b4d166dd09290e3b484ff14b82,92eb0f42c21942b6552362b9b114707d,2017-05-24 16:15:15,13.98,7.78,c3f52311e0d977b3a47d494f5302414d,1139,sao paulo,SP,telephony,sao paulo,SP,2017,5,2017-05-17,True
e588b55b6b7bd29dbdc14c20e37793c4,659816a84c2b5af41f7411a9a69e383c,delivered,2018-08-18 12:33:16,2018-08-18 12:50:39,2018-08-20 14:24:00,2018-08-23 23:21:44,2018-08-27 00:00:00,5.0,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-08-21 12:50:39,45.97,14.63,7732a45632157fea201d2d4b417a1354,4602,sao paulo,SP,construction_tools_construction,capivari,SP,2018,8,2018-08-18,True
7ab737441b79ec93e9e9b1335f22a30c,bb7874514104785ce5b5abece4670a18,delivered,2018-03-03 21:20:15,2018-03-06 03:51:19,2018-03-08 21:18:24,2018-03-29 00:52:30,2018-04-05 00:00:00,25.0,1,0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,2018-03-26 03:50:42,13.9,11.85,65a3a1c5c86631736e9ad00c3eaec686,2053,sao paulo,SP,bed_bath_table,ibitinga,SP,2018,3,2018-03-03,True
2e143861a5240d0e457622ac38913826,46f59880bf46bba55ff84044bc5873e4,delivered,2017-11-30 20:10:39,2017-12-01 09:30:59,2017-12-01 18:34:16,2017-12-12 16:41:50,2017-12-26 00:00:00,12.0,1,540a93038cc8b4c42ef0821b2cf067d3,17ca9b9e9b9ef8fdb529001b49ebb50f,2017-12-06 20:31:32,49.97,19.84,bd37ac6e186acf56280b2fc1437bb981,4844,sao paulo,SP,furniture_decor,betim,MG,2017,11,2017-11-30,True
021d35119e0e191a4fa47715d479b6f8,0ceb28a00e14081b054eee1421d9d970,delivered,2018-03-02 13:20:21,2018-03-02 13:35:30,2018-03-02 22:44:48,2018-03-16 20:34:39,2018-03-20 00:00:00,14.0,1,bdf752aa5ccd0dfb9e9ed401b672f133,ececbfcff9804a2d6b40f589df8eef2b,2018-03-08 13:30:33,84.99,12.09,5318e121362ccfb8cd324d2ee75d20d6,2807,sao paulo,SP,watches_gifts,franca,SP,2018,3,2018-03-02,True
7d0a0773edc4bdca0ef6ab55777718a7,a5c957468ed6f0d66633b446e17e9865,delivered,2018-01-01 10:24:03,2018-01-03 04:14:33,2018-01-05 20:54:35,2018-01-09 13:13:33,2018-01-18 00:00:00,8.0,1,be5679ce5a2343c40455223d7bef6dfb,643214e62b870443ccbe55ab29a4dccf,2018-01-09 04:14:33,99.0,7.95,8e0d53bac62a9ff14875b57413d6e265,2998,sao paulo,SP,fashion_bags_accessories,sao paulo,SP,2018,1,2018-01-01,True
d6c9b749c828f6f1416767e715ca5e6c,94a01ea28ca5c85624360c16e402efdc,delivered,2017-11-25 14:28:30,2017-11-25 14:55:34,2017-11-27 23:07:09,2017-12-05 23:56:40,2017-12-15 00:00:00,10.0,1,0ec63d4c614fff936b02b10d242bf955,4a3ca9315b744ce9f8e9374361493884,2017-11-30 14:55:34,89.9,12.97,94842723db459dcdc9efe2309f734385,2258,sao paulo,SP,furniture_decor,ibitinga,SP,2017,11,2017-11-25,True
d01e92ec32f1236c8807d60c3f01a4cc,217413cd63c1f485aef2119fc9968a3a,delivered,2018-03-20 22:32:03,2018-03-20 22:50:31,2018-03-22 22:11:54,2018-03-27 20:33:05,2018-04-17 00:00:00,7.0,1,dbb67791e405873b259e4656bf971246,9c0e69c7bf2619675bbadf47b43f655a,2018-03-27 22:50:31,81.99,7.92,601026e7114f7ef8ce1ebb523b3dc3ac,4841,sao paulo,SP,computers_accessories,sao jose dos campos,SP,2018,3,2018-03-20,True
f1383f0e3f1a27d300b52df20a252be3,d3d1b1727c49bff536d426a28b6ca096,delivered,2018-01-07 16:03:14,2018-01-09 07:21:22,2018-01-13 01:07:11,2018-01-25 13:21:30,2018-02-05 00:00:00,18.0,1,a2a02ec5b66063b4c3ccdf10a53fc501,4a3ca9315b744ce9f8e9374361493884,2018-01-15 07:21:22,249.0,18.0,be54c768bf32502b771d6fbaac835c2c,4710,sao paulo,SP,bed_bath_table,ibitinga,SP,2018,1,2018-01-07,True
ffa2a7fdee9759a1c69f742f0a21d371,582f3b5944cd433da07eaf7d52118ee5,delivered,2018-02-11 14:23:30,2018-02-15 03:55:46,2018-02-16 02:04:41,2018-02-16 17:55:44,2018-02-26 00:00:00,5.0,1,e0cf79767c5b016251fe139915c59a26,da8622b14eb17ae2831f4ac5b9dab84a,2018-02-21 02:55:46,29.9,8.11,aa31b44b8f011f8315061462b8279b38,4915,sao paulo,SP,health_beauty,piracicaba,SP,2018,2,2018-02-11,True
2c4c9c00a376feb3bbd0bf49823eca56,134192a1bcebeca7ca2e7311d9695690,delivered,2017-11-06 09:16:31,2017-11-07 09:26:20,2017-11-07 17:59:06,2017-11-08 15:06:47,2017-11-17 00:00:00,2.0,1,0b5c0e5478b0b0746d05377b732a13f3,5dceca129747e92ff8ef7a997dc4f8ca,2017-11-13 09:26:20,629.0,58.9,d9f9ec2e8b0b960bb670070fca4d6274,5756,sao paulo,SP,cool_stuff,santa barbara d´oeste,SP,2017,11,2017-11-06,True
438c583579006d43a6e9e624a3950dac,0fd4632838b925b351733278a5ba41b0,delivered,2018-06-10 21:50:23,2018-06-10 22:17:26,2018-06-11 15:36:00,2018-06-12 16:53:37,2018-06-25 00:00:00,2.0,1,5e094b8daf1ba2eb4d6c0cc6ac2ad51e,ae45df84722b1d15c5f32b23a095746c,2018-06-14 22:17:26,99.99,7.56,251d2acfa43ad4ed9cfc4db244a8dfa3,4543,sao paulo,SP,health_beauty,sao paulo,SP,2018,6,2018-06-10,True
3720597f28a3c3c4dd7e603f98e67af1,eaaca1ebfa468f531caa95e9ff3d9edc,delivered,2018-08-15 10:14:58,2018-08-15 10:25:17,2018-08-16 14:15:00,2018-08-17 13:18:43,2018-08-20 00:00:00,2.0,1,2367a519f69c9163cb6261bd2ce42ad4,30a81d8cf85fb2ada1b1b094c9583a95,2018-08-17 10:25:17,27.99,7.46,71be9a28f9608e32a2386e97c6910ffe,3129,sao paulo,SP,pet_shop,sao paulo,SP,2018,8,2018-08-15,True
3720597f28a3c3c4dd7e603f98e67af1,eaaca1ebfa468f531caa95e9ff3d9edc,delivered,2018-08-15 10:14:58,2018-08-15 10:25:17,2018-08-16 14:15:00,2018-08-17 13:18:43,2018-08-20 00:00:00,2.0,2,2367a519f69c9163cb6261bd2ce42ad4,30a81d8cf85fb2ada1b1b094c9583a95,2018-08-17 10:25:17,27.99,7.46,71be9a28f9608e32a2386e97c6910ffe,3129,sao paulo,SP,pet_shop,sao paulo,SP,2018,8,2018-08-15,True
9e9457385ec61a477390b14f317686c2,bba4fe473b8af647a7af5929255344f9,delivered,2017-12-15 16:37:16,2017-12-15 16:52:58,2017-12-20 20:09:53,2017-12-21 17:28:25,2018-01-04 00:00:00,6.0,1,2a97ccde48b4f516a7a76352d03eff88,a673821011d0cec28146ea42f5ab767f,2017-12-21 16:52:58,84.9,11.8,a9e776af817e4cf0018f9f1651e90d8c,4674,sao paulo,SP,bed_bath_table,sao paulo,SP,2017,12,2017-12-15,True
90e4d4f7e2221bf7f81a4873e3161b96,03cc0d8c8f25cd1e7134599ffadc585c,delivered,2018-07-18 16:06:19,2018-07-18 16:22:43,2018-07-19 15:07:00,2018-07-20 19:53:39,2018-07-31 00:00:00,2.0,1,35780c73ee3f0cda4f99733734a30cf6,a416b6a846a11724393025641d4edd5e,2018-07-25 16:22:43,58.0,11.43,8c2663e10d731208f3e5b3cdf6737638,4674,sao paulo,SP,health_beauty,sao paulo,SP,2018,7,2018-07-18,True
779b99958efa89d25b8c9a64164cdad8,645c3f2075121d0d138bd8c19d3d77b8,delivered,2018-06-26 00:34:53,2018-06-27 02:55:35,2018-06-27 07:56:00,2018-07-03 04:25:53,2018-07-18 00:00:00,7.0,1,91c82ace62e0ca1b69b1a45bcc214b45,4869f7a5dfa277a7dca6462dcf3b52b2,2018-07-02 00:31:10,169.0,13.84,5dc734db44a1959c3d4ddbe5f0d7d8b4,4433,sao paulo,SP,watches_gifts,guariba,SP,2018,6,2018-06-26,True
774398c3ac79463f502a2fff60e2518f,fdbe4c48a0093edfe912b1512a11a37c,delivered,2017-12-04 23:49:50,2017-12-06 02:39:31,2017-12-06 17:53:10,2017-12-10 16:06:46,2017-12-20 00:00:00,6.0,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2017-12-12 02:39:31,122.99,9.06,a6d112867c57c65c40b72e988b0355ca,8285,sao paulo,SP,,guarulhos,SP,2017,12,2017-12-04,True
64a812d3c23a4c2da0e1fb5a70e2a23f,2db1214d4615da67d9b35f7084542bdf,delivered,2018-06-26 20:41:56,2018-06-26 20:55:23,2018-06-27 11:10:00,2018-06-29 19:06:45,2018-07-12 00:00:00,3.0,1,78b3226efe135da4f498eee302f4d4be,70bf57d811208f8923b41bbd499a67a4,2018-07-02 20:55:23,179.4,8.52,fae9d22f06d65f5aa7814fa992262c86,5625,sao paulo,SP,health_beauty,franco da rocha,SP,2018,6,2018-06-26,True
6196e4f322b4f0af89d0900e2990dab8,b86f7996112b9237fd15c00df1b4d852,delivered,2017-07-05 18:40:52,2017-07-07 08:30:13,2017-07-10 17:52:47,2017-07-11 16:43:33,2017-07-18 00:00:00,6.0,1,09c8fe71fdb3bdb84e52b1f33f89040c,ef506c96320abeedfb894c34db06f478,2017-07-13 08:30:13,49.99,7.78,901900247abbb5f85dcc50827e81ab04,3520,sao paulo,SP,telephony,sao paulo,SP,2017,7,2017-07-05,True
01ac6cbac1cda667c97d35046b75668f,8582a3cb2e9951c3ddc27ca072a259fc,delivered,2017-09-14 18:37:16,2017-09-14 18:50:59,2017-09-15 23:13:05,2017-09-18 14:09:25,2017-09-26 00:00:00,4.0,1,d2f5484cbffe4ca766301b21ab9246dd,36a968b544695394e4e9d7572688598f,2017-09-20 18:50:59,12.88,8.27,c4e7087fdaff6d26a9b72b4de5ffa937,1134,sao paulo,SP,computers_accessories,santos,SP,2017,9,2017-09-14,True
f20cb0150781a32271cd460ad28a5ed2,4ddbfef66eaca734e8b160c1c048a385,delivered,2017-12-01 23:54:03,2017-12-02 00:14:13,2017-12-05 14:37:08,2017-12-11 09:56:51,2017-12-20 00:00:00,9.0,1,b9518f0140a3efddd3c1ef9ad49d23d8,8581055ce74af1daba164fdbd55a40de,2017-12-08 00:14:13,93.1,14.26,e1224167b1a3f92781c2ff55b0b794be,2671,sao paulo,SP,auto,guarulhos,SP,2017,12,2017-12-01,True
d5b69ea836793de5711675fef3e119ac,1c1e5060ceea7bcf6ea312692655d2ce,delivered,2018-05-29 00:19:25,2018-05-30 00:16:34,2018-06-05 14:01:00,2018-06-12 21:46:22,2018-07-03 00:00:00,15.0,1,ffad988078a64af484dfbc5f494d12ac,5cbbd5a299cab112b7bf23862255e43e,2018-06-07 00:16:34,13.33,15.23,cdbc7f51db6831d1ffb450d17dd2d8a4,8265,sao paulo,SP,luggage_accessories,pinhais,PR,2018,5,2018-05-29,True
93920316b4b8ae329dec94ef23cfd253,10e60bfc8f5b6e9d5cd340e0ff9f66ff,delivered,2017-12-19 09:58:19,2017-12-19 10:11:33,2017-12-19 20:22:40,2017-12-21 15:21:44,2018-01-08 00:00:00,2.0,1,83f92096793dec6fa40579e63590c90e,aba1721a889e04decc910aa13b768ef4,2017-12-26 10:11:33,89.0,7.88,7a6d7488c35231fe6dd97fe9596a0440,4039,sao paulo,SP,stationery,sao paulo,SP,2017,12,2017-12-19,True
fd956cbe7c235fe02662e99e854220e5,2dcb2b3963883c9715a581a6e0dc4250,delivered,2018-07-20 13:40:57,2018-07-21 13:35:12,2018-07-23 13:32:00,2018-07-26 20:22:01,2018-08-13 00:00:00,6.0,1,e7d5464b94c9a5963f7c686fc80145ad,58f1a6197ed863543e0136bdedb3fce2,2018-07-30 13:35:12,124.0,18.97,c4c7ddaafdf525ee8be19b4459a6d4df,2722,sao paulo,SP,watches_gifts,conselheiro lafaiete,MG,2018,7,2018-07-20,True
0f187bdbef138399bae3eeee9ec1d48e,6643c99ffb651f9b5002aba628853005,delivered,2018-05-05 17:18:17,2018-05-05 17:33:23,2018-05-08 14:32:00,2018-05-09 21:51:12,2018-05-17 00:00:00,4.0,1,fc8e852906ed3985a6e1ea67eb1dfdf9,5a8e7d5003a1f221f9e1d6e411de7c23,2018-05-10 17:31:08,59.9,8.29,de3a3d7d80594efdfee27a0fd466844a,4738,sao paulo,SP,furniture_decor,campinas,SP,2018,5,2018-05-05,True
eaad68bfbcd87a733cc317cf18af4bd2,b3c8c2a46ed7e641686525235e1cd247,delivered,2018-01-14 11:30:57,2018-01-14 11:49:19,2018-01-19 01:48:22,2018-01-19 23:16:23,2018-01-30 00:00:00,5.0,1,19ac4a7de40be5bd72347162024983f2,e5a3438891c0bfdb9394643f95273d8e,2018-01-18 11:49:19,30.1,8.11,052076c689c0768b27a506a8cc63cc65,3737,sao paulo,SP,,limeira,SP,2018,1,2018-01-14,True
99444a1ae54c5cdeb0dc5e97b57aa6e5,3f90b03c801ce19bad60d569faa1bdc4,delivered,2017-08-02 18:18:33,2017-08-02 18:30:18,2017-08-04 18:52:11,2017-08-09 16:32:38,2017-08-23 00:00:00,7.0,1,42c99de3dc62c3687c4c7da629da3c50,f35becee938e982bd615edf8ef12bcfb,2017-08-09 18:30:18,6.99,11.85,175100f919fc3643a0358de6e17f7e61,2441,sao paulo,SP,home_confort,alvares machado,SP,2017,8,2017-08-02,True
69aeb590d8f4455ab0bb6b95154c2742,d11cf65608cde4907102879070a75f70,delivered,2017-08-29 23:15:51,2017-08-29 23:25:33,2017-08-31 17:23:08,2017-09-04 18:28:09,2017-09-15 00:00:00,6.0,1,f7f59e6186e10983a061ac7bdb3494d6,729f06993dac8e860d4f02d7088ca48a,2017-09-04 23:25:33,34.9,13.37,bc12e5c08b6a9d2ca00788cc91bda46d,5834,sao paulo,SP,housewares,limeira,SP,2017,8,2017-08-29,True
69aeb590d8f4455ab0bb6b95154c2742,d11cf65608cde4907102879070a75f70,delivered,2017-08-29 23:15:51,2017-08-29 23:25:33,2017-08-31 17:23:08,2017-09-04 18:28:09,2017-09-15 00:00:00,6.0,2,f7f59e6186e10983a061ac7bdb3494d6,729f06993dac8e860d4f02d7088ca48a,2017-09-04 23:25:33,34.9,13.37,bc12e5c08b6a9d2ca00788cc91bda46d,5834,sao paulo,SP,housewares,limeira,SP,2017,8,2017-08-29,True
80b2c8fbc0b161d23711d7829e54c6b2,2df2e75bbb4d06a4c066db45e49c16f7,delivered,2018-08-08 23:31:24,2018-08-08 23:44:43,2018-08-09 15:16:00,2018-08-13 19:03:59,2018-08-16 00:00:00,5.0,1,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2018-08-12 23:44:43,49.9,20.99,2bfc87dd748d0930243e43472414fbf6,2127,sao paulo,SP,garden_tools,sao jose do rio preto,SP,2018,8,2018-08-08,True
d8fae81e30f4b6ab5dadfb1b5ad5f83a,59cf58d00df494fd06409b87d522837b,delivered,2018-03-18 10:22:13,2018-03-18 10:35:27,2018-03-19 22:37:41,2018-03-24 21:41:18,2018-04-05 00:00:00,6.0,1,4a9ba6f126261f91a91af268158e1ea4,7142540dd4c91e2237acb7e911c4eba2,2018-03-22 10:35:27,69.9,14.58,aae157df342350f9cbdda0faac9d83ce,5415,sao paulo,SP,auto,penapolis,SP,2018,3,2018-03-18,True
cc6581115f5706e74610adf4449e5899,85cd3b35a471fb958a08b4b08fbd1617,delivered,2018-06-19 22:37:17,2018-06-19 22:55:53,2018-06-20 12:37:00,2018-06-21 16:43:54,2018-06-29 00:00:00,2.0,1,765828bfddc553298bd28c90187d5aaa,f46490624488d3ff7ce78613913a7711,2018-06-21 22:55:53,37.9,9.02,893872dee0da455a53fdc742b2884fa9,3286,sao paulo,SP,health_beauty,guarulhos,SP,2018,6,2018-06-19,True
a4601549c0054db50e2c61e1a7d49678,8ba470efe6e87cdab5e58ead2e2e94ec,delivered,2017-08-18 22:06:45,2017-08-18 22:25:21,2017-08-22 14:56:44,2017-09-12 14:47:36,2017-09-08 00:00:00,25.0,1,c857b96593773e940454e76efa8eabb3,cca3071e3e9bb7d12640c9fbe2301306,2017-08-23 22:25:21,51.92,12.7,4fda45871d644d13d55b6626a91f24f9,4843,sao paulo,SP,furniture_decor,ibitinga,SP,2017,8,2017-08-18,False
6bb2dae600af273ea2bf76856368fa70,cf21508ea8c586380f5d19af2bde252c,delivered,2017-10-23 12:43:51,2017-10-23 12:56:08,2017-10-23 20:54:58,2017-10-28 13:42:20,2017-11-09 00:00:00,5.0,1,8df56ba30e76d09f57ca93ee364616a0,4a3ca9315b744ce9f8e9374361493884,2017-10-27 12:56:08,126.0,3.05,e011d3558e6f309aad38358a8fba3bf8,3254,sao paulo,SP,bed_bath_table,ibitinga,SP,2017,10,2017-10-23,True
6bb2dae600af273ea2bf76856368fa70,cf21508ea8c586380f5d19af2bde252c,delivered,2017-10-23 12:43:51,2017-10-23 12:56:08,2017-10-23 20:54:58,2017-10-28 13:42:20,2017-11-09 00:00:00,5.0,2,30fdc68482fb0487e68aaf09260b22cf,d1c281d3ae149232351cd8c8cc885f0d,2017-10-27 12:56:08,71.99,22.84,e011d3558e6f309aad38358a8fba3bf8,3254,sao paulo,SP,bed_bath_table,ibitinga,SP,2017,10,2017-10-23,True
7337e1be328f68eb9c54cc01eee3e19f,c9a824a14e99ee53a9a79571819b6faa,delivered,2018-06-13 06:36:36,2018-06-13 07:00:30,2018-06-13 09:46:00,2018-06-14 17:51:44,2018-06-25 00:00:00,1.0,1,9b462e55a70e01cfd3f9686d12e11f09,8648b1e89e9b349e32d3741b30ec737e,2018-06-15 07:00:30,32.0,7.96,cf96e509a47043b0a182493c618fd9e1,4048,sao paulo,SP,construction_tools_construction,jacarei,SP,2018,6,2018-06-13,True
4c0bf10a3238584fbdeacac0151ff12b,d41be06a8b7dcab5822f41510c64ed8e,delivered,2018-06-07 11:15:40,2018-06-07 11:37:18,2018-06-08 14:21:00,2018-06-18 18:11:25,2018-07-18 00:00:00,11.0,1,70906e04da1eebf3d1b8791bd09ffe85,f457c46070d02cadd8a68551231220dd,2018-06-15 11:31:23,64.9,19.44,a1886ef8edfaa82e4c3a6ed844c227c5,1243,sao paulo,SP,computers_accessories,maringa,PR,2018,6,2018-06-07,True
89d1ef8c6ccfdaf55c7f2d5aaa8ded9a,bba94596693a863c168b7fc3246c588f,delivered,2018-04-25 16:02:48,2018-04-25 16:53:42,2018-04-26 14:29:00,2018-04-27 19:24:43,2018-05-09 00:00:00,2.0,1,cd48f265a63e13b762601f5f794c5fca,9b013e03b2ab786505a1d3b5c0756754,2018-05-02 16:53:42,43.0,7.87,d63ed544a506d0b45f36cb55cd01307e,5057,sao paulo,SP,drinks,vicente de carvalho,SP,2018,4,2018-04-25,True
cf4cf05c524fb96eeedceab1be8bf4ad,0fa8638e84cf1aaf8b3242a2e81d8524,delivered,2017-08-05 20:11:35,2017-08-05 20:25:15,2017-08-08 13:35:54,2017-08-09 20:42:26,2017-08-23 00:00:00,4.0,1,22c5ddc22ea8cae84fc9917def682dc6,cc419e0650a3c5ba77189a1882b7556a,2017-08-15 20:25:15,56.99,8.72,252dce9656e60e54afc24a4a5722d66a,5186,sao paulo,SP,perfumery,santo andre,SP,2017,8,2017-08-05,True
cfaff268e0f68c9e833e9a57638d6fd5,3101e9e2d592df1da88ec72302bb87b1,delivered,2018-07-26 12:56:16,2018-07-27 02:24:10,2018-07-27 14:16:00,2018-07-30 16:15:48,2018-08-06 00:00:00,4.0,1,3914a208bb9313e3d980399268ddd54e,56642bcb79900e777d68e91915cb4267,2018-08-01 02:24:10,18.24,7.39,c7f4afeac875a85d51aa4ff11ad70f03,5422,sao paulo,SP,garden_tools,sao paulo,SP,2018,7,2018-07-26,True
cfaff268e0f68c9e833e9a57638d6fd5,3101e9e2d592df1da88ec72302bb87b1,delivered,2018-07-26 12:56:16,2018-07-27 02:24:10,2018-07-27 14:16:00,2018-07-30 16:15:48,2018-08-06 00:00:00,4.0,2,3914a208bb9313e3d980399268ddd54e,56642bcb79900e777d68e91915cb4267,2018-08-01 02:24:10,18.24,7.39,c7f4afeac875a85d51aa4ff11ad70f03,5422,sao paulo,SP,garden_tools,sao paulo,SP,2018,7,2018-07-26,True
7304fda5565ebc9a2dccae6b9bbcb034,41fbcc1bcfd329a4b7db089c78cc65c2,delivered,2018-06-22 20:33:39,2018-06-23 11:14:51,2018-06-25 13:13:00,2018-06-28 18:52:05,2018-07-16 00:00:00,6.0,1,bdcf6a834e8faa30dac3886c7a58e92e,2a84855fd20af891be03bc5924d2b453,2018-06-26 11:14:51,35.9,18.05,a4ddc116d846819dbb0e7901f353e9fa,1240,sao paulo,SP,health_beauty,belo horizonte,MG,2018,6,2018-06-22,True
d6559cf575d2b2a2ca5f8c1932094e70,d867a7f45fa7d5dbf33f736581b9b003,delivered,2018-07-25 09:02:36,2018-07-25 09:15:13,2018-07-26 15:14:00,2018-07-30 10:49:54,2018-08-02 00:00:00,5.0,1,288c3dc4b5fb8592ee07b0c495ab49cf,ea8482cd71df3c1969d7b9473ff13abc,2018-07-27 09:15:13,29.9,7.47,3b974605c0e7e9dc99c2ef3e36aa0c6c,1211,sao paulo,SP,telephony,sao paulo,SP,2018,7,2018-07-25,True
2c8e244e1ac6be021c1587d33444bd8a,f2671ad58a644c3de291f370489f2805,delivered,2018-03-08 10:54:34,2018-03-08 11:10:38,2018-03-09 23:19:52,2018-03-17 21:38:54,2018-03-20 00:00:00,9.0,1,2aa78e35ddc1d5d30a51a3cb89e4149a,ed4acab38528488b65a9a9c603ff024a,2018-03-14 11:10:38,24.99,8.4,c4aa8d1c0d2671cc3fc06775ed039d25,5434,sao paulo,SP,computers_accessories,sao paulo,SP,2018,3,2018-03-08,True
2c8e244e1ac6be021c1587d33444bd8a,f2671ad58a644c3de291f370489f2805,delivered,2018-03-08 10:54:34,2018-03-08 11:10:38,2018-03-09 23:19:52,2018-03-17 21:38:54,2018-03-20 00:00:00,9.0,2,2aa78e35ddc1d5d30a51a3cb89e4149a,ed4acab38528488b65a9a9c603ff024a,2018-03-14 11:10:38,24.99,8.4,c4aa8d1c0d2671cc3fc06775ed039d25,5434,sao paulo,SP,computers_accessories,sao paulo,SP,2018,3,2018-03-08,True
0e7e841ddf8f8f2de2bad69267ecfbcf,26c7ac168e1433912a51b924fbd34d34,delivered,2017-08-02 18:24:47,2017-08-02 18:43:15,2017-08-04 17:35:43,2017-08-07 18:30:01,2017-08-15 00:00:00,5.0,1,87285b34884572647811a353c7ac498a,3504c0cb71d7fa48d967e0e4c94d59d9,2017-08-08 18:37:31,29.99,7.78,ef0996a1a279c26e7ecbd737be23d235,2290,sao paulo,SP,housewares,maua,SP,2017,8,2017-08-02,True
b5338b880d2fff154b28a193361f30fb,6aebb14ebc978691d1a673440a0d385d,delivered,2018-01-06 18:04:32,2018-01-06 18:13:19,2018-01-10 21:06:35,2018-01-17 13:36:43,2018-01-31 00:00:00,11.0,1,2827ebfb043a328a13a06ca9165cad0a,1900267e848ceeba8fa32d80c1a5f5a8,2018-01-11 18:13:19,69.0,13.5,ad44f4f1bf7bc0997d0a10061075a58b,5549,sao paulo,SP,bed_bath_table,ibitinga,SP,2018,1,2018-01-06,True
0f13cc32312efa26fb2a0f9176f070d2,ef9c800f1fa682108dc5b5ee4cfc412e,delivered,2017-11-09 11:05:48,2017-11-09 11:15:51,2017-11-09 23:28:30,2017-11-20 12:06:53,2017-11-29 00:00:00,11.0,1,73064dfeb27bf7cc4599c2f842438bad,a2e874074c877c5a05abae80ad6e488f,2017-11-16 11:15:51,49.77,12.69,3ed0874522994e4546f6867dd2e15e7f,8440,sao paulo,SP,housewares,sao jose do rio preto,SP,2017,11,2017-11-09,True
2059a6cad3cfd50e2f7904f250eb857a,99de72c5384fc97537f26080544787ba,delivered,2018-05-19 10:45:27,2018-05-19 11:00:02,2018-05-22 14:19:00,2018-06-04 21:18:26,2018-06-18 00:00:00,16.0,1,e48406fb377b0bf86170bc8cf1631ee6,9803a40e82e45418ab7fb84091af5231,2018-05-24 11:00:02,27.75,37.04,e55081e46bd9611516b138594ba4302f,4844,sao paulo,SP,construction_tools_construction,rio verde,GO,2018,5,2018-05-19,True
2059a6cad3cfd50e2f7904f250eb857a,99de72c5384fc97537f26080544787ba,delivered,2018-05-19 10:45:27,2018-05-19 11:00:02,2018-05-22 14:19:00,2018-06-04 21:18:26,2018-06-18 00:00:00,16.0,2,e48406fb377b0bf86170bc8cf1631ee6,9803a40e82e45418ab7fb84091af5231,2018-05-24 11:00:02,27.75,37.04,e55081e46bd9611516b138594ba4302f,4844,sao paulo,SP,construction_tools_construction,rio verde,GO,2018,5,2018-05-19,True
